1	0	91530.0	796892399.9985372	0.6456040121636779
2	0	91159.0	796899599.9941407	119.70699073341382
3	0	91662.0	796932000.151815	8.800966498191213
4	0	91416.0	796939200.0084586	102.22674196663178
5	0	91919.0	796910399.9291954	936.4605227325675
6	0	91126.0	796915130.4728674	4942.143455201496
6	1	91126.0	796921199.9992939	98.88875486261763
6	2	91126.0	796927269.5717651	3923.9211990669896
